237656.00,85738.00,894.00,9624.00,5427.00,3416.00,532.00,1081.00,37.00,64.00
27686.00,9433.00,1811.00,5258.00,1044.00,10523.00,1308.00,922.00,56.00,54.00
52134.00,32182.00,30912.00,6246.00,6840.00,6827.00,2593.00,1839.00,48.00,74.00
66312.00,57270.00,26253.00,10772.00,9109.00,13350.00,5223.00,3330.00,54.00,77.00
196465.00,25429.00,12414.00,15543.00,3894.00,3894.00,2123.00,1022.00,60.00,97.00
1239474.00,69989.00,79931.00,64489.00,29629.00,37507.00,11563.00,9518.00,50.00,100.00
1154164.00,344807.00,59582.00,64523.00,37529.00,12941.00,17581.00,8707.00,37.00,100.00
414595.00,60426.00,7950.00,6890.00,10804.00,2998.00,3029.00,5965.00,24.00,90.00
909365.00,89895.00,11643.00,24436.00,15319.00,10882.00,4389.00,3319.00,24.00,78.00
310638.00,59696.00,33517.00,7813.00,20617.00,23361.00,16773.00,4972.00,27.00,67.00
203288.00,37970.00,49851.00,29551.00,8162.00,13867.00,20738.00,10850.00,41.00,83.00
52958.00,86542.00,19836.00,20846.00,10255.00,5073.00,5418.00,2454.00,41.00,91.00
378010.00,25031.00,14016.00,33436.00,45706.00,45955.00,6933.00,3773.00,61.00,94.00
577047.00,17934.00,4757.00,2903.00,5856.00,6294.00,3798.00,2432.00,61.00,88.00
114748.00,39267.00,13416.00,3281.00,956.00,1155.00,1001.00,1693.00,61.00,88.00
1054087.00,52032.00,9124.00,2885.00,2789.00,2595.00,3269.00,1842.00,61.00,88.00
699733.00,354792.00,133836.00,270131.00,139507.00,87727.00,15964.00,8646.00,61.00,83.00
424956.00,228004.00,12034.00,45660.00,35265.00,22846.00,22680.00,21958.00,67.00,75.00
1000762.00,1049773.00,71212.00,103154.00,173712.00,36246.00,143808.00,40775.00,40.00,63.00
888508.00,170642.00,16209.00,8523.00,5847.00,12122.00,2075.00,1598.00,26.00,56.00
74544.00,13190.00,5210.00,24933.00,10340.00,6620.00,6362.00,7970.00,29.00,60.00
1051641.00,22181.00,7720.00,17944.00,30715.00,6573.00,4943.00,2283.00,29.00,60.00
421154.00,11668.00,3134.00,4038.00,714.00,2150.00,991.00,1027.00,29.00,60.00
380735.00,78962.00,53952.00,16170.00,11407.00,12609.00,11163.00,9883.00,29.00,75.00
